claim_id,policy_id,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,coverage,policy,renew_offer,last_claim,policy_change,denied_claims,claims_file,avg_length_of_handling_process,auto_make,auto_model,auto_year
7282985528,8C08G6YT4,458829,1996-07-06,IN,500/1000,1000,1294.04,0,Basic,Corporate L3,offer2,7,0,0,0,1,Nissan,Ultima,1997
9751723887,R7K6C3QLL,626208,2005-05-08,OH,100/300,1000,840.81,0,Basic,Corporate L3,offer1,10,0,2,6,9,Ford,Escape,2002
3268586358,A2HB1XORS,315041,2010-11-02,OH,100/300,2000,998.19,0,Basic,Personal L3,offer4,21,17,0,10,22,Dodge,RAM,2004
7332105179,AGQLB9B8W,283267,2012-07-29,OH,100/300,2000,1090.32,0,Premium,Personal L3,offer1,7,0,0,5,2,Volkswagen,Jetta,2007
6867359582,R5NRYVKMH,442494,2002-06-06,IN,500/1000,500,1780.67,0,Premium,Personal L3,offer1,24,0,0,6,15,Ford,F150,2012
1623477356,FIM78WYTM,159243,1991-09-19,IL,250/500,2000,1681.01,0,Extended,Personal L2,offer3,13,19,0,15,14,Jeep,Wrangler,2015
3024254405,6L1F6ZV5L,669800,2009-06-24,OH,250/500,1000,1395.77,0,Extended,Personal L2,offer1,8,0,0,0,18,Saab,92x,2012
7550524989,VP43EL7PF,520179,1992-05-29,OH,500/1000,2000,1471.44,5000000,Basic,Corporate L2,offer4,8,10,10,13,24,Chevrolet,Tahoe,2007
6951470269,F4182802B,607974,2004-08-12,IL,500/1000,500,1265.72,0,Basic,Personal L2,offer1,29,0,0,10,20,Mercedes,E400,1998
2814663215,MAHSLF7AC,465065,2006-12-24,IN,250/500,1000,1274.7,5000000,Basic,Personal L3,offer1,21,0,1,11,2,Chevrolet,Silverado,2004
5812792345,35IFW3PBA,369941,2007-07-24,OH,100/300,500,1330.39,0,Basic,Corporate L3,offer3,7,3,4,12,8,Dodge,Neon,1998
2667633880,7O3R8QQJJ,447226,1994-08-17,OH,500/1000,500,1122.95,4000000,Basic,Corporate L3,offer2,20,15,0,2,9,Accura,TL,2000
8283043361,ZEJQ46YZG,831668,1996-04-10,OH,250/500,2000,1655.79,0,Extended,Personal L2,offer4,5,10,1,14,2,Audi,A3,2002
6429954383,4FU3IZAGZ,922937,1992-12-11,IN,250/500,1000,935.77,0,Premium,Corporate L3,offer2,6,10,0,8,25,Volkswagen,Jetta,2003
5477744902,SKSZLXZ8I,640474,2010-08-01,IN,500/1000,2000,1192.04,0,Basic,Corporate L3,offer3,2,26,3,11,4,Dodge,RAM,2004
5512633151,8YOVGE60W,153298,2009-03-23,OH,100/300,500,990.11,0,Basic,Personal L2,offer4,5,4,1,8,20,Dodge,RAM,2015
5054153248,MO96PXMED,334749,1996-07-29,OH,100/300,2000,1422.21,0,Basic,Personal L1,offer2,8,0,0,0,17,Suburu,Forrestor,2005
4888741493,THKQ40VC8,221283,1994-08-23,OH,500/1000,500,914.85,0,Basic,Personal L3,offer1,3,0,0,0,5,Accura,MDX,2005
7389221623,20YB2V5EC,961496,1992-01-05,IL,250/500,500,1123.84,0,Basic,Personal L2,offer4,22,9,9,11,1,Chevrolet,Tahoe,2007
4233859622,IEJUUGFAP,804751,1997-09-11,OH,250/500,2000,838.02,0,Premium,Personal L2,offer1,0,0,0,11,8,Dodge,Neon,1997
2018154247,3RYGH0H5T,369226,2002-02-10,OH,250/500,500,1300.68,0,Extended,Personal L2,offer1,11,0,6,11,9,Chevrolet,Tahoe,2011
5608713004,PL4IM6SEF,691115,1993-01-28,IN,500/1000,500,1173.21,0,Premium,Personal L2,offer1,5,0,7,7,6,Suburu,Legacy,2009
3489222837,MXD77C1HH,713172,1996-10-23,IL,250/500,1000,985.97,5000000,Basic,Personal L3,offer1,11,0,0,0,15,Chevrolet,Silverado,1995
7751622066,EHN9K7ZAP,621756,1997-04-21,IN,100/300,1000,1129.23,0,Basic,Personal L3,offer1,13,0,1,4,1,Suburu,Legacy,1999
7062747423,O5WCOFM0P,615116,2008-11-09,IN,250/500,500,1194.83,0,Basic,Personal L3,offer4,13,6,0,9,6,Suburu,Forrestor,1997
8636670400,NOFYWRPLT,947598,2002-06-20,IN,100/300,1000,1114.29,0,Basic,Personal L3,offer1,17,0,0,14,5,Toyota,Highlander,2006
2620944801,IZ8N4LRPY,658002,2005-10-21,OH,250/500,2000,1509.04,0,Basic,Personal L1,offer1,15,0,0,15,8,Saab,92x,2007
5424531925,H4Y27ZNCV,374545,2005-08-28,IN,250/500,500,664.86,0,Extended,Special L3,offer3,33,8,0,10,8,Dodge,RAM,1999
8789433844,5ZUVGCBND,805806,2013-01-16,IN,250/500,1000,1267.4,6000000,Basic,Personal L1,offer1,1,0,0,10,10,Accura,RSX,2006
2000770435,OVZVUQIUR,235097,1992-04-28,IL,100/300,1000,1119.23,0,Basic,Personal L3,offer1,18,0,0,0,28,Jeep,Wrangler,2015
7893829777,7VE50T8LH,290971,2005-10-10,OH,100/300,500,1698.51,0,Extended,Personal L3,offer2,27,26,6,7,6,Volkswagen,Jetta,2001
5285616766,HS875WCNF,180286,2009-02-08,IL,500/1000,1000,1422.78,0,Basic,Personal L1,offer2,25,0,0,3,26,Nissan,Pathfinder,2006
9635842420,VDL6IPN36,662088,2005-03-06,OH,500/1000,500,1212.75,0,Extended,Personal L2,offer1,6,0,1,10,10,Honda,Civic,1998
4888420262,GG1YZ5I87,884365,1994-05-17,IN,100/300,1000,1423.34,0,Extended,Personal L1,offer1,5,0,6,9,8,Chevrolet,Malibu,2003
7506979900,CH6ZHG1GL,178081,1990-07-20,IN,250/500,1000,976.37,0,Basic,Corporate L3,offer1,27,0,0,8,8,Suburu,Legacy,2007
3430218774,EXCKVOTDQ,507452,2005-04-17,OH,250/500,500,1124.59,6000000,Basic,Personal L2,offer4,11,12,6,16,4,BMW,X5,2004
1116354551,DDH1O3WS8,990624,1994-02-10,IN,250/500,1000,1569.33,0,Basic,Personal L2,offer1,25,0,3,11,18,Volkswagen,Passat,2011
6735729891,GF9Y85GOJ,892148,1995-03-29,IN,500/1000,500,1359.36,5000000,Basic,Personal L3,offer1,21,0,1,16,16,Toyota,Highlander,2012
6558240872,4QPR8F5ER,398683,2007-04-30,IN,250/500,500,1607.36,0,Basic,Personal L2,offer2,20,0,9,14,5,Dodge,RAM,2007
2909801314,56U29U1QR,605100,2001-02-15,IL,100/300,500,1042.25,0,Extended,Personal L3,offer2,11,0,0,7,7,Mercedes,C300,2008
5481487945,RAWLETCNV,143109,2001-07-09,OH,250/500,500,1453.95,0,Basic,Personal L3,offer3,25,0,0,0,27,Audi,A3,2010
5773748150,7NS4BPW99,230223,2008-09-06,IL,500/1000,500,1969.63,0,Basic,Personal L1,offer1,31,0,0,3,13,Dodge,RAM,1995
6374594047,YRJDLPRH7,769602,2004-12-19,IL,100/300,1000,1156.19,0,Basic,Personal L3,offer1,21,0,1,11,2,Jeep,Wrangler,2010
5627935092,S3I1SQ4AU,420815,2000-11-15,IL,100/300,2000,1124.47,0,Premium,Personal L2,offer1,0,0,0,11,8,Ford,F150,2003
6283371396,KUK0ONSEI,973546,2007-03-14,OH,500/1000,500,1493.5,5000000,Basic,Personal L3,offer4,13,6,0,9,6,Mercedes,E400,1995
8246969435,Z2QH7MP9C,608039,2004-12-28,IL,100/300,500,1155.38,0,Premium,Personal L2,offer1,14,0,0,7,5,Accura,TL,2001
1263189714,HTQE9WLES,250162,1999-07-05,IL,250/500,500,878.19,0,Premium,Personal L3,offer4,10,5,0,1,28,Chevrolet,Tahoe,1997
2125387448,7VTI42FX9,786432,1997-11-15,IN,100/300,2000,1145.85,0,Premium,Personal L2,offer1,14,0,0,7,5,Mercedes,E400,2004
3979917299,21B87NAVK,445195,2010-09-27,IN,100/300,500,1261.28,0,Extended,Personal L1,offer4,17,10,0,0,14,Nissan,Maxima,2012
4644121017,OYLP7QE3I,938634,1993-08-30,IL,100/300,500,1427.46,0,Extended,Personal L3,offer4,13,27,0,0,4,Dodge,Neon,1995
4278358029,MATXDF0FI,482495,1998-01-29,IL,500/1000,500,1592.41,0,Extended,Personal L2,offer1,6,0,0,0,20,Jeep,Wrangler,1996
5509993967,XFWIR4STS,796005,2007-08-18,OH,250/500,1000,1274.63,0,Basic,Personal L1,offer3,21,14,2,14,26,Accura,MDX,1995
6065860364,62R5XGYQH,910604,1992-04-14,IN,250/500,500,1362.31,0,Basic,Personal L3,offer2,22,21,0,7,23,Saab,93,2005
3516971036,6NJZ7RA7Z,327488,1993-08-09,OH,250/500,1000,919.37,0,Extended,Personal L3,offer1,32,0,8,14,9,Nissan,Maxima,1997
2002864430,U4ZOZH2J0,715202,1991-04-02,OH,250/500,1000,1377.23,0,Extended,Corporate L3,offer1,8,0,8,14,12,Nissan,Maxima,1997
3688044683,Q9MPHRM2S,648852,2007-03-15,IL,100/300,1000,995.55,5000000,Premium,Personal L3,offer4,10,5,0,1,28,Jeep,Wrangler,2007
7772362180,CDUP6DNWY,516959,2010-05-01,IL,100/300,500,1508.12,6000000,Basic,Personal L3,offer3,30,14,0,7,23,Jeep,Wrangler,2015
6178179130,5IJR2260X,984456,2003-06-24,IN,500/1000,500,484.67,0,Basic,Personal L3,offer1,6,0,1,9,16,Volkswagen,Passat,2015
7105144522,DYSE6Z2BJ,801331,1990-07-08,IN,500/1000,1000,1561.41,0,Extended,Personal L2,offer4,2,24,0,0,28,Mercedes,C300,2012
6045449275,8I6FMTHSV,786103,1994-09-24,OH,100/300,500,1457.21,0,Extended,Corporate L3,offer4,0,8,0,0,9,Suburu,Forrestor,2003
6752801375,D2URCSTJ4,684193,2012-06-20,IL,500/1000,1000,1128.71,0,Basic,Personal L2,offer1,4,0,1,13,2,Suburu,Impreza,2007
2293193201,X7JTNOE0B,247505,2006-04-19,IL,100/300,500,1358.2,0,Extended,Personal L1,offer1,23,0,0,6,9,Jeep,Wrangler,2001
6822631326,APS2K5RAO,259792,1999-04-07,IL,100/300,1000,1232.79,0,Basic,Personal L1,offer1,14,0,0,0,19,Suburu,Forrestor,2007
8395719217,N0SOHE8L2,185124,2001-12-07,IL,100/300,1000,936.19,0,Basic,Personal L3,offer1,1,0,1,3,18,Audi,A5,2005
3898940579,AUC0O2GPI,760700,2006-11-25,IL,250/500,500,1302.34,0,Extended,Personal L1,offer2,4,17,0,0,27,Volkswagen,Jetta,2011
1488628790,9IVDBZWXB,362407,1996-12-06,IN,100/300,500,1264.99,0,Extended,Personal L3,offer2,4,25,0,15,19,Chevrolet,Silverado,1995
2256449128,YHA0VIP1L,389525,2012-07-10,OH,500/1000,500,1467.76,0,Extended,Personal L2,offer4,0,11,1,5,17,Toyota,Highlander,2000
3100930717,HJ8CD5T7U,179538,2014-04-07,IN,250/500,2000,1124.43,0,Basic,Personal L3,offer1,31,0,0,8,11,Saab,93,1995
9398120580,U88ZZW1B3,265437,2003-10-11,IL,250/500,1000,1319.81,0,Extended,Personal L3,offer2,30,0,1,14,9,Toyota,Camry,2006
6857975389,68PR4GUFP,266247,2015-01-17,IN,100/300,2000,1482.53,0,Basic,Personal L2,offer3,33,3,0,4,7,Audi,A3,2002
9176917550,UTA7G7F29,921851,1992-12-07,IN,100/300,1000,1328.18,0,Premium,Special L2,offer3,10,5,1,13,10,Volkswagen,Passat,2003
8998869028,61EJEOQPX,488724,2004-11-29,IN,100/300,500,1463.95,0,Basic,Personal L2,offer1,22,0,0,0,25,Dodge,Neon,2003
9597314344,AN65CG2UK,192524,2004-01-02,IL,100/300,2000,1133.85,0,Basic,Personal L3,offer2,10,9,0,15,23,Volkswagen,Jetta,2003
8400476096,VLZK4X6U7,338070,2006-01-25,IN,500/1000,1000,1037.32,0,Basic,Personal L2,offer1,14,0,0,11,1,Nissan,Ultima,2005
7395236058,LB5K71RG6,865607,1993-04-18,IN,250/500,1000,1562.8,0,Extended,Personal L2,offer3,3,12,0,11,21,Suburu,Legacy,2009
3170419991,QBMEXFBR8,963285,2006-12-09,IN,100/300,1000,1425.79,0,Extended,Personal L3,offer1,34,0,1,6,17,Dodge,RAM,2009
6078660383,7IA0U4VIE,728491,1997-08-30,OH,500/1000,2000,1615.14,0,Extended,Corporate L1,offer2,0,0,0,1,25,Chevrolet,Malibu,2011
6160145815,C34ETAOZ9,553436,1991-06-03,IL,250/500,500,1236.5,0,Basic,Personal L3,offer1,31,0,0,10,19,Nissan,Ultima,2003
1505246726,B1AQNRKQP,440616,1995-09-06,IL,500/1000,2000,1017.97,0,Extended,Personal L3,offer2,18,0,5,5,7,BMW,X5,2005
5831983203,GMAWGMRKA,463237,2000-02-09,IN,100/300,2000,1306,0,Basic,Special L1,offer1,12,0,0,0,18,Ford,Fusion,2008
1175612030,6CYCHFHS7,753452,1996-07-23,IL,500/1000,2000,1174.14,0,Extended,Personal L3,offer2,29,19,0,0,20,Toyota,Camry,2012
3294182280,3NZNWDA39,920554,2005-09-21,IN,500/1000,1000,1231.01,0,Basic,Personal L2,offer2,20,0,0,10,10,Dodge,Neon,2007
8673742991,SZDAU4A8Y,594783,2011-12-30,IL,250/500,500,1299.18,0,Extended,Personal L3,offer2,30,0,7,14,4,Honda,Civic,1998
5377234732,051E7ZHLI,725330,1996-07-21,IN,100/300,500,1469.75,0,Basic,Personal L2,offer1,24,0,0,10,2,Volkswagen,Passat,2012
3234752755,ZRRSMQSX7,607259,1996-04-08,OH,250/500,500,1390.72,0,Extended,Corporate L3,offer1,17,0,1,13,6,Nissan,Pathfinder,2011
6451582072,FMS2D4MD8,979336,2001-03-04,IL,500/1000,500,1694.09,7000000,Extended,Personal L3,offer1,21,0,1,8,6,BMW,X6,1995
2731592907,NVY90GUZR,865201,2001-10-19,OH,100/300,2000,1140.15,0,Extended,Personal L3,offer2,22,0,0,2,7,Suburu,Legacy,2015
2130574925,1ZWC8D3HO,140977,2006-08-18,IN,100/300,1000,1310.71,0,Basic,Special L2,offer2,22,11,1,12,4,Toyota,Camry,2003
7201316170,OJBIGX0GJ,787351,2013-04-28,IL,250/500,2000,1730.49,7000000,Premium,Personal L2,offer2,1,24,0,3,25,Saab,95,1995
6099519391,NSIAF6SBS,272330,2009-11-29,IN,250/500,500,1616.65,7000000,Basic,Corporate L3,offer2,25,0,0,0,2,Jeep,Grand Cherokee,1999
2569290334,CWNZ76UOR,728025,1990-02-15,IN,100/300,500,1935.85,4000000,Basic,Personal L3,offer1,18,0,1,4,10,Mercedes,E400,2004
8066547687,JZIIPZQEX,804608,2002-04-12,OH,250/500,1000,855.14,0,Basic,Special L3,offer1,15,0,0,16,6,Toyota,Corolla,2015
5029181600,EIS3QD9KN,718829,1999-02-21,OH,250/500,2000,1568.47,4000000,Basic,Personal L2,offer3,5,25,1,13,4,Toyota,Camry,1999
6347052688,LI3YUKTMB,482404,2011-06-18,IN,500/1000,2000,1550.53,0,Basic,Personal L2,offer1,20,0,0,11,20,Audi,A3,1998
5228325841,K8F69KIQR,331170,1995-03-26,IL,250/500,2000,1370.92,0,Premium,Personal L2,offer3,30,25,0,0,23,Accura,MDX,1999
6985784059,VUB43VFL2,753056,1991-05-03,IN,250/500,500,1363.59,0,Basic,Personal L1,offer2,25,6,0,12,7,Chevrolet,Tahoe,2000
2375434467,JR30CGS54,910365,2001-12-19,IN,250/500,1000,828.42,3000000,Basic,Corporate L3,offer3,13,15,0,3,29,Chevrolet,Malibu,2009
4627473644,6VUHKLN7L,379268,2012-08-05,IN,250/500,500,1209.63,0,Basic,Corporate L3,offer2,1,0,0,0,6,Volkswagen,Jetta,2014
7127370758,JX5X8HE8C,362843,2004-08-09,OH,250/500,2000,1111.17,0,Extended,Personal L3,offer1,7,0,0,0,8,Toyota,Camry,1995
5732602657,MWK7QX8JC,135400,2014-01-20,IN,500/1000,500,989.97,0,Extended,Personal L2,offer2,21,0,0,0,7,Saab,95,2013
4673078198,51WHSTOQ6,798579,2011-12-19,IN,250/500,1000,1114.23,0,Extended,Personal L3,offer1,9,0,1,15,12,Nissan,Pathfinder,2005
5570223883,KG01Z8TAX,250833,2008-07-28,IN,250/500,2000,1347.31,0,Basic,Personal L3,offer1,18,0,0,1,14,Audi,A3,1995
1690370953,4N1G2ZTKC,824116,1998-05-05,IL,250/500,2000,1687.53,0,Basic,Personal L1,offer4,13,12,3,6,29,Audi,A3,2009
7014577957,76MEM3HXQ,322613,1995-04-16,IN,250/500,1000,1183.48,0,Basic,Corporate L3,offer2,4,0,0,12,18,Saab,93,2015
2162683155,JY6XG12T7,871305,1992-02-14,IL,500/1000,2000,1537.13,0,Extended,Personal L3,offer1,13,0,0,0,28,Ford,Fusion,2012
6131479473,2P70Z2CLX,488037,2007-07-11,OH,250/500,1000,1173.25,0,Extended,Corporate L2,offer1,21,0,0,0,8,Chevrolet,Malibu,2013
6308293890,L4UX5QOLS,485813,2010-04-07,IN,250/500,1000,1361.16,4000000,Basic,Personal L3,offer4,35,6,9,9,8,Accura,MDX,2005
1278583382,U2E71O895,886473,1991-03-10,OH,500/1000,2000,1422.56,7000000,Extended,Corporate L3,offer1,17,0,1,13,6,Accura,MDX,2013
8745606862,5VN8161J9,907113,1996-01-20,IL,500/1000,2000,1143.06,0,Extended,Personal L2,offer2,19,25,2,10,21,Nissan,Maxima,2010
4236080179,E991T79MM,833321,2010-03-01,IN,250/500,500,1405.71,0,Basic,Personal L2,offer2,25,14,0,3,28,Volkswagen,Passat,2008
2583863177,7MIA9IXGP,521592,2014-06-15,IL,100/300,500,1354.2,0,Basic,Personal L3,offer3,17,7,0,6,29,Nissan,Pathfinder,2006
5136978096,P3Y93TBNX,254837,2004-11-25,IN,100/300,500,1055.6,0,Basic,Personal L1,offer1,4,0,0,11,4,Ford,Fusion,2009
4751804115,OU1OM3AB9,634499,2000-08-26,IL,250/500,1000,999.43,0,Basic,Corporate L3,offer4,23,11,0,12,1,Chevrolet,Malibu,2009
3021430241,E4B7FUW7L,574707,2005-08-23,IN,250/500,2000,1155.97,0,Premium,Personal L3,offer1,23,0,10,12,23,Dodge,RAM,2009
1685522426,EP3HK6PIK,476839,1990-08-09,IL,250/500,1000,1726.91,0,Extended,Personal L3,offer1,21,0,1,8,6,Audi,A5,1999
6376623569,2FFLF7MK7,149601,2003-03-28,IN,500/1000,500,1232.57,0,Extended,Personal L3,offer2,2,17,0,5,14,Nissan,Pathfinder,2011
7827639616,4NYPFK0WX,630683,2007-10-23,OH,250/500,500,1078.65,0,Extended,Personal L3,offer2,5,0,0,0,28,Honda,Civic,2006
4082265672,Y7YJBGE83,500639,1996-06-27,OH,500/1000,1000,1324.78,0,Extended,Personal L3,offer2,22,0,0,2,7,Volkswagen,Jetta,1997
4019874748,1EBZ6UT04,352120,1994-12-11,IN,250/500,500,1518.54,0,Basic,Personal L2,offer2,26,21,0,11,1,Ford,F150,2001
1914025079,XMM58G2V8,569245,1995-12-05,IL,100/300,2000,1239.06,0,Basic,Personal L2,offer1,23,0,0,6,16,Volkswagen,Passat,2002
8258063167,RUPXRXE0Q,907012,1996-12-15,OH,500/1000,2000,1246.68,0,Basic,Personal L3,offer2,9,0,0,0,28,Suburu,Impreza,2006
8196233797,EHEAARUAM,700074,2011-06-06,OH,250/500,1000,1622.67,0,Basic,Personal L3,offer1,3,0,1,10,4,Suburu,Forrestor,1997
3961024115,RESH0GJWI,866805,1995-12-13,OH,250/500,500,1082.36,0,Basic,Personal L2,offer1,23,0,0,9,8,Audi,A5,1995
6015695584,FM0AQMJGL,951863,1997-10-28,OH,250/500,1000,1270.55,0,Premium,Corporate L3,offer4,19,8,0,5,16,Jeep,Wrangler,2006
8704505474,LCGA5H0EK,211578,1996-01-04,IL,500/1000,1000,1236.32,5000000,Basic,Special L3,offer1,1,0,0,0,20,Dodge,Neon,2009
6641342133,N8MEDBZ1Z,357394,2008-05-09,IL,250/500,2000,785.82,0,Extended,Personal L2,offer2,20,0,0,0,6,Audi,A5,2009
7029494231,ZBB48W5HF,863749,2009-12-05,IN,250/500,500,1265.84,0,Extended,Corporate L3,offer1,32,0,0,4,18,Nissan,Pathfinder,2007
5469685426,1VYH96NCG,596914,1992-01-05,IN,250/500,500,1508.9,0,Basic,Corporate L2,offer4,22,9,0,2,6,Ford,F150,2011
9923915791,TUJ0IITNR,684653,1997-11-15,OH,250/500,2000,1106.84,0,Basic,Personal L3,offer3,1,5,0,12,9,Suburu,Legacy,2005
5625499862,M28BRDBUE,528259,2012-12-22,IN,500/1000,2000,1389.13,7000000,Basic,Personal L3,offer3,33,16,0,12,8,Mercedes,ML350,2015
4688123629,JV8N3PSRO,797636,1992-05-19,IN,100/300,1000,974.84,0,Extended,Corporate L2,offer2,19,0,1,2,2,Nissan,Pathfinder,2006
3708205353,LRWVQU0HO,326180,2002-05-25,IL,100/300,2000,1304.46,0,Basic,Personal L1,offer1,19,0,1,11,11,Audi,A5,2001
2940920156,QPPFQM4FA,620075,2010-04-21,OH,250/500,500,1257.36,0,Extended,Personal L2,offer2,31,0,0,0,14,BMW,M5,2000
1377151411,MP7P4EUOE,965187,1990-03-26,OH,250/500,500,1257.04,0,Basic,Personal L2,offer1,20,0,0,1,24,Dodge,Neon,2011
7592364146,JA9DVD6GW,516182,2007-05-12,OH,100/300,2000,719.52,0,Basic,Corporate L3,offer1,6,0,1,11,2,Chevrolet,Malibu,1998
1651962671,MU198FHF6,728839,2001-01-02,OH,500/1000,2000,1524.18,0,Extended,Corporate L3,offer4,9,5,0,2,5,Saab,95,1999
1149773953,DH80L2Q4X,771509,2006-08-10,IN,500/1000,500,1395.58,0,Basic,Special L3,offer2,8,0,0,0,7,BMW,X5,2000
8489241023,GUIR8KR7C,264221,2014-07-28,IL,500/1000,1000,1243.68,0,Premium,Special L1,offer2,6,0,0,0,16,Toyota,Corolla,2002
5258537243,CV7JK60C5,602704,2011-09-27,OH,500/1000,1000,1189.04,0,Basic,Personal L2,offer1,16,0,1,9,19,Jeep,Wrangler,2014
1672100209,X8P6P0J49,672416,2013-04-20,IN,500/1000,2000,1375.29,0,Premium,Personal L2,offer2,32,0,0,0,7,Ford,Fusion,2015
6673636452,3Y59VKC8Y,545506,1991-03-20,IN,100/300,500,1389.13,0,Basic,Personal L3,offer4,21,2,0,3,2,Toyota,Corolla,2005
1415344723,ACDQRPYQY,777533,2002-12-21,OH,500/1000,1000,1387.51,0,Basic,Personal L2,offer2,12,0,0,7,15,Jeep,Wrangler,2010
2805792281,MY90EXN7Z,953334,2005-12-03,IN,100/300,1000,1178.61,7000000,Extended,Personal L3,offer1,4,0,0,0,1,Volkswagen,Jetta,2004
9366283253,7IJ12E8LJ,369781,2011-05-25,IL,250/500,2000,1166.62,6000000,Basic,Personal L3,offer1,25,0,0,3,10,Saab,93,2001
9400563769,56ROPBGZC,990998,2006-10-18,IN,100/300,1000,1556.31,0,Basic,Corporate L3,offer1,25,0,1,11,13,Accura,RSX,2014
2613311447,PYB6SGNO5,982678,2006-07-19,OH,250/500,500,1452.27,0,Extended,Personal L3,offer1,22,0,8,10,6,Audi,A5,2007
9925499470,9008BBSUL,646069,2002-06-08,OH,500/1000,1000,1212.07,0,Basic,Personal L3,offer4,6,4,0,13,20,Mercedes,ML350,2000
2108132722,E3MAISO9S,331683,2009-02-12,OH,100/300,2000,1578.54,0,Basic,Personal L3,offer3,2,28,0,0,4,Nissan,Pathfinder,1996
4971432612,OR53KX138,364055,2001-05-14,IN,500/1000,500,1488.26,0,Basic,Corporate L3,offer3,2,22,0,3,9,Saab,95,2008
2626351406,G7X7HAPHU,521854,2001-02-16,IN,250/500,1000,1096.39,0,Basic,Personal L3,offer2,2,25,1,6,4,Audi,A3,2015
3271021235,G2HFHNEGD,737252,1993-11-18,OH,500/1000,2000,1215.36,0,Basic,Special L2,offer2,22,11,1,12,4,Suburu,Impreza,2012
2864935507,A99W1EHO2,344480,1990-02-18,OH,100/300,2000,1482.57,0,Premium,Personal L3,offer2,9,0,0,6,6,Toyota,Camry,2005
8845714520,PVJI851BZ,898519,2000-05-21,OH,250/500,1000,954.18,0,Basic,Personal L3,offer4,19,1,1,15,15,Nissan,Pathfinder,2000
8224466660,9USQ73FPP,957816,2012-08-26,IL,500/1000,2000,1193.4,0,Basic,Personal L2,offer1,22,0,3,13,12,Suburu,Legacy,2005
9734034132,NZ50FFRXV,175960,2004-11-16,IN,100/300,1000,1023.11,0,Basic,Corporate L3,offer4,5,3,0,0,6,Accura,MDX,1999
2050014693,57HU8FLX0,489618,2003-01-23,IL,500/1000,1000,1524.45,0,Extended,Personal L1,offer3,25,15,0,13,24,Nissan,Pathfinder,2006
3964131573,WR57NGZC0,717044,2008-11-07,OH,500/1000,1000,1653.32,0,Extended,Personal L2,offer1,2,0,2,13,18,Suburu,Impreza,2009
6319558730,UE746S8VW,101421,1999-10-19,IL,250/500,1000,1022.46,0,Basic,Personal L2,offer2,29,0,8,11,1,Jeep,Wrangler,1996
2741640436,7GWTG8ZYG,793948,1990-12-20,IL,100/300,2000,1396.43,0,Basic,Corporate L3,offer1,29,0,1,5,18,Toyota,Camry,2000
3839376098,JDASKL3ZI,737483,1996-02-14,IL,250/500,500,1521.55,0,Extended,Corporate L2,offer2,6,0,0,0,18,Dodge,RAM,2003
8686136670,VRJ3M7X00,695117,2001-06-10,IN,100/300,1000,1034.27,0,Extended,Personal L3,offer1,10,0,0,2,6,Accura,TL,2014
9159907065,HL9TA82Q2,167466,2010-03-17,OH,100/300,1000,1255.35,0,Premium,Personal L2,offer2,1,24,0,3,25,Dodge,RAM,2008
3592742850,KLNR6MNB9,664732,2003-07-30,IL,500/1000,2000,1396.89,6000000,Extended,Personal L1,offer3,10,23,1,8,26,Suburu,Forrestor,1999
9285262950,QSLUJFLMQ,143038,2014-09-17,OH,500/1000,500,795.31,0,Basic,Corporate L2,offer2,28,0,0,0,12,Ford,F150,2000
9259996772,2M9B9DMLY,979963,2009-06-03,IN,100/300,500,982.22,0,Basic,Personal L2,offer1,0,0,0,0,28,Honda,CRV,2011
9916021879,I7YJ09GYR,467841,1994-10-11,IN,500/1000,500,1074.07,0,Extended,Corporate L3,offer3,0,1,0,1,16,Jeep,Wrangler,2013
9940891289,2I85XK26Y,219028,1991-07-18,OH,100/300,1000,1311.3,0,Extended,Corporate L2,offer1,13,0,1,12,5,Ford,F150,2001
9960722125,605NRGD8M,130156,2001-09-24,IL,250/500,2000,1277.12,0,Extended,Corporate L2,offer4,17,3,0,0,7,Chevrolet,Malibu,2007
5094462871,OD6KUKPBH,762951,2012-09-19,IN,500/1000,500,1388.62,0,Basic,Corporate L3,offer3,26,22,1,2,5,Mercedes,ML350,1995
4838689790,7TPJN0MBJ,376879,1991-07-11,IL,100/300,1000,1406.52,8000000,Extended,Personal L2,offer4,24,4,0,2,3,Jeep,Wrangler,2002
7602160147,QBI0IX0PF,599031,1991-10-29,IN,100/300,500,1558.29,0,Premium,Personal L3,offer4,17,28,0,10,13,Saab,93,2000
5106588392,YZHPUBPL9,676255,1999-12-28,IN,500/1000,1000,1132.47,4000000,Extended,Corporate L2,offer3,1,22,0,3,12,Saab,93,2008
9763719258,0O9MIZDP1,985446,2012-10-11,OH,250/500,2000,1896.91,0,Basic,Personal L3,offer1,32,0,0,11,18,Chevrolet,Silverado,2015
7553671830,LLU6VB85B,884180,1995-08-19,IL,500/1000,500,1143.46,4000000,Extended,Personal L3,offer1,20,0,0,0,17,Mercedes,E400,2002
6618425606,I7YC1HGXP,571462,1991-02-11,IN,500/1000,500,1285.42,0,Basic,Personal L2,offer2,27,5,1,7,19,Dodge,RAM,2000
2419897681,RMFT2Z8OW,815883,1991-07-02,OH,250/500,2000,1305.26,0,Basic,Corporate L3,offer1,1,0,1,3,18,BMW,X5,1998
